en
T,en,Dniprodzerzhynsk,ru,Р”РЅРµРїСЂРѕРґР·РµСЂР¶РёРЅСЃРє
T,en,Kirovohrad,ru,РљРёСЂРѕРІРѕРіСЂР°Рґ
T,en,Khmelnytskyi,ru,РҐРјРµР»СЊРЅРёС†РєРёР№
S,en,Kazakhstan,ru,РљР°Р·Р°С…СЃС‚Р°РЅ
T,en,Astana,ru,РђСЃС‚Р°РЅР°
T,en,Aqtobe,ru,РђРєС‚РѕР±Рµ
T,en,Almaty,ru,РђР»РјР°С‚С‹
T,en,Zharkent,ru,Р–Р°СЂРєРµРЅС‚
T,en,Taldykoragn,ru,РўР°Р»РґС‹РєРѕСЂРіР°РЅ
T,en,Atyrau,ru,РђС‚С‹СЂР°Сѓ
T,en,Ust-Kamenogorsk,ru,РЈСЃС‚СЊ-РљР°РјРµРЅРѕРіРѕСЂСЃРє
T,en,Zyrayanovsk,ru,Р—С‹СЂСЏРЅРѕРІСЃРє
T,en,Kurchatov,ru,РљСѓСЂС‡Р°С‚РѕРІ
T,en,Leninogorsk,ru,Р›РµРЅРёРЅРѕРіРѕСЂСЃРє
T,en,Semipalatinsk,ru,РЎРµРјРёРїР°Р»Р°С‚РёРЅСЃРє
T,en,Serebryansk,ru,РЎРµСЂРµР±СЂСЏРЅСЃРє
T,en,Shulbinsk,ru,РЁСѓР»СЊР±РёРЅСЃРє
T,en,Taraz,ru,РўР°СЂР°Р·
T,en,Chu,ru,РЁСѓ
T,en,Uralsk,ru,РЈСЂР°Р»СЊСЃРє
T,en,Chapaev,ru,Р§Р°РїР°РµРІ
T,en,Karaganda,ru,РљР°СЂР°РіР°РЅРґР°
T,en,Balkash,ru,Р‘Р°Р»С…Р°С€
T,en,Dzhezkazgan,ru,Р–РµР·РєР°Р·РіР°РЅ
T,en,Temirtau,ru,РўРµРјРёСЂС‚Р°Сѓ
T,en,Shakhtinsk,ru,РЁР°С…С‚РёРЅСЃРє
T,en,Kostanai,ru,РљРѕСЃС‚Р°РЅР°Р№
T,en,Lisakovsk,ru,Р›РёСЃР°РєРѕРІСЃРє
T,en,Baikonur,ru,Р‘Р°Р№РєРѕРЅСѓСЂ
T,en,Aralsk,ru,РђСЂР°Р»СЊСЃРє
T,en,Aqtau,ru,РђРєС‚Р°Сѓ
T,en,Pavlodar,ru,РџР°РІР»РѕРґР°СЂ
T,en,Irtyshsk,ru,Р�СЂС‚С‹С€СЃРє
T,en,Ekibastuz,ru,Р­РєРёР±Р°СЃС‚СѓР·
T,en,Shymkent,ru,РЁС‹РјРєРµРЅС‚
S,en,РўСѓСЂРєРјРµРЅРёСЃС‚Р°РЅ,ru,РўСѓСЂРєРјРµРЅРёСЃС‚Р°РЅ
S,en,РђСЂРјРµРЅРёСЏ,ru,РђСЂРјРµРЅРёСЏ
T,en,Yerevan,ru,Р•СЂРµРІР°РЅ
S,en,РўР°РґР¶РёРєРёСЃС‚Р°РЅ,ru,РўР°РґР¶РёРєРёСЃС‚Р°РЅ
S,en,РЈР·Р±РµРєРёСЃС‚Р°РЅ,ru,РЈР·Р±РµРєРёСЃС‚Р°РЅ
S,en,РљС‹СЂРіС‹Р·СЃС‚Р°РЅ,ru,РљС‹СЂРіС‹Р·СЃС‚Р°РЅ
